data folder: data/ready/chunk/conll2000/
embeddings: glove, 6B.100d
epochs: 100
batch size: 8
initial learning rate: 0.001
l.r. decay rate: 0.05
byte lstm units: 64
word lstm units: 128
byte embedding dim: 50
byte lstm layers: 1
word lstm layers: 1
use byte embeddings: 1
use word embeddings: 1
use crf layer: 0

15.train    L 0.118    acc [B 96.60 E 97.15 O 96.87 T 97.11]   B [P 98.59 R 98.46 F1 98.52]   E [P 96.04 R 96.60 F1 96.32]   EC [P 94.74 R 95.30 F1 95.02]
15.val      L 0.173    acc [B 95.48 E 95.82 O 96.22 T 95.88]   B [P 97.88 R 97.68 F1 97.78]   E [P 94.05 R 94.81 F1 94.43]   EC [P 92.62 R 93.37 F1 92.99]

16.train    L 0.114    acc [B 96.69 E 97.19 O 96.99 T 97.16]   B [P 98.57 R 98.52 F1 98.55]   E [P 96.06 R 96.64 F1 96.35]   EC [P 94.78 R 95.36 F1 95.07]
16.val      L 0.174    acc [B 95.51 E 95.81 O 96.29 T 95.87]   B [P 97.84 R 97.71 F1 97.78]   E [P 93.94 R 94.68 F1 94.31]   EC [P 92.52 R 93.26 F1 92.89]

17.train    L 0.108    acc [B 96.83 E 97.36 O 96.96 T 97.30]   B [P 98.68 R 98.52 F1 98.60]   E [P 96.34 R 96.83 F1 96.58]   EC [P 95.13 R 95.61 F1 95.37]
17.val      L 0.169    acc [B 95.76 E 95.97 O 96.15 T 96.00]   B [P 97.80 R 97.81 F1 97.81]   E [P 94.01 R 94.93 F1 94.47]   EC [P 92.68 R 93.59 F1 93.13]

18.train    L 0.106    acc [B 96.81 E 97.37 O 97.08 T 97.33]   B [P 98.71 R 98.53 F1 98.62]   E [P 96.39 R 96.85 F1 96.62]   EC [P 95.17 R 95.63 F1 95.40]
18.val      L 0.167    acc [B 95.61 E 95.96 O 96.43 T 96.02]   B [P 97.96 R 97.73 F1 97.84]   E [P 94.35 R 95.03 F1 94.69]   EC [P 92.88 R 93.55 F1 93.21]

19.train    L 0.103    acc [B 96.98 E 97.44 O 97.41 T 97.43]   B [P 98.74 R 98.62 F1 98.68]   E [P 96.50 R 97.02 F1 96.76]   EC [P 95.33 R 95.84 F1 95.59]
19.val      L 0.170    acc [B 95.68 E 95.92 O 96.89 T 96.05]   B [P 97.99 R 97.79 F1 97.89]   E [P 94.16 R 95.09 F1 94.62]   EC [P 92.84 R 93.76 F1 93.30]

20.train    L 0.100    acc [B 97.17 E 97.58 O 97.30 T 97.54]   B [P 98.71 R 98.78 F1 98.74]   E [P 96.65 R 97.25 F1 96.95]   EC [P 95.47 R 96.06 F1 95.77]
20.val      L 0.168    acc [B 95.92 E 96.00 O 96.19 T 96.02]   B [P 97.81 R 97.94 F1 97.88]   E [P 94.24 R 95.18 F1 94.71]   EC [P 92.90 R 93.83 F1 93.37]

21.train    L 0.097    acc [B 97.17 E 97.66 O 97.36 T 97.62]   B [P 98.83 R 98.72 F1 98.77]   E [P 96.79 R 97.28 F1 97.03]   EC [P 95.67 R 96.16 F1 95.91]
21.val      L 0.166    acc [B 95.81 E 96.06 O 96.36 T 96.10]   B [P 98.02 R 97.80 F1 97.91]   E [P 94.39 R 95.15 F1 94.77]   EC [P 93.07 R 93.82 F1 93.45]

22.train    L 0.095    acc [B 97.16 E 97.68 O 97.38 T 97.64]   B [P 98.87 R 98.68 F1 98.77]   E [P 96.84 R 97.23 F1 97.03]   EC [P 95.73 R 96.11 F1 95.92]
22.val      L 0.165    acc [B 95.82 E 96.06 O 96.43 T 96.11]   B [P 98.04 R 97.74 F1 97.89]   E [P 94.48 R 95.02 F1 94.75]   EC [P 93.17 R 93.70 F1 93.43]

23.train    L 0.092    acc [B 97.27 E 97.79 O 97.11 T 97.70]   B [P 98.89 R 98.76 F1 98.82]   E [P 96.90 R 97.33 F1 97.12]   EC [P 95.83 R 96.26 F1 96.04]
23.val      L 0.164    acc [B 96.03 E 96.26 O 96.19 T 96.25]   B [P 98.01 R 97.88 F1 97.94]   E [P 94.70 R 95.41 F1 95.05]   EC [P 93.42 R 94.12 F1 93.77]

24.train    L 0.091    acc [B 97.18 E 97.78 O 97.28 T 97.72]   B [P 98.96 R 98.65 F1 98.80]   E [P 97.02 R 97.28 F1 97.15]   EC [P 95.95 R 96.21 F1 96.08]
24.val      L 0.165    acc [B 95.93 E 96.25 O 96.26 T 96.25]   B [P 98.12 R 97.77 F1 97.95]   E [P 94.73 R 95.18 F1 94.96]   EC [P 93.46 R 93.91 F1 93.68]

25.train    L 0.088    acc [B 97.39 E 97.86 O 97.54 T 97.82]   B [P 98.93 R 98.84 F1 98.89]   E [P 97.09 R 97.51 F1 97.30]   EC [P 96.02 R 96.44 F1 96.23]
25.val      L 0.164    acc [B 96.04 E 96.18 O 96.54 T 96.23]   B [P 97.98 R 97.89 F1 97.93]   E [P 94.56 R 95.35 F1 94.96]   EC [P 93.31 R 94.09 F1 93.70]

26.train    L 0.086    acc [B 97.43 E 97.93 O 97.55 T 97.88]   B [P 98.97 R 98.87 F1 98.92]   E [P 97.28 R 97.66 F1 97.47]   EC [P 96.20 R 96.58 F1 96.39]
26.val      L 0.162    acc [B 96.06 E 96.22 O 96.36 T 96.24]   B [P 97.98 R 97.91 F1 97.94]   E [P 94.56 R 95.28 F1 94.92]   EC [P 93.31 R 94.02 F1 93.66]

27.train    L 0.084    acc [B 97.59 E 97.98 O 97.75 T 97.95]   B [P 98.91 R 98.97 F1 98.94]   E [P 97.18 R 97.74 F1 97.46]   EC [P 96.17 R 96.72 F1 96.44]
27.val      L 0.162    acc [B 96.09 E 96.14 O 96.79 T 96.22]   B [P 97.92 R 97.93 F1 97.92]   E [P 94.46 R 95.42 F1 94.94]   EC [P 93.23 R 94.18 F1 93.70]

28.train    L 0.082    acc [B 97.60 E 98.03 O 97.77 T 98.00]   B [P 98.98 R 98.96 F1 98.97]   E [P 97.34 R 97.79 F1 97.56]   EC [P 96.33 R 96.78 F1 96.55]
28.val      L 0.163    acc [B 96.20 E 96.22 O 96.72 T 96.28]   B [P 97.92 R 97.99 F1 97.95]   E [P 94.51 R 95.44 F1 94.97]   EC [P 93.27 R 94.19 F1 93.73]

29.train    L 0.081    acc [B 97.60 E 98.04 O 97.87 T 98.02]   B [P 99.00 R 98.94 F1 98.97]   E [P 97.35 R 97.78 F1 97.56]   EC [P 96.36 R 96.78 F1 96.57]
29.val      L 0.162    acc [B 96.19 E 96.19 O 97.07 T 96.31]   B [P 97.96 R 97.91 F1 97.93]   E [P 94.62 R 95.42 F1 95.02]   EC [P 93.45 R 94.24 F1 93.84]

30.train    L 0.079    acc [B 97.64 E 98.08 O 97.78 T 98.04]   B [P 99.01 R 98.99 F1 99.00]   E [P 97.37 R 97.81 F1 97.59]   EC [P 96.38 R 96.81 F1 96.59]
30.val      L 0.161    acc [B 96.18 E 96.21 O 96.79 T 96.29]   B [P 97.95 R 98.04 F1 97.99]   E [P 94.55 R 95.51 F1 95.02]   EC [P 93.27 R 94.22 F1 93.74]

31.train    L 0.076    acc [B 97.73 E 98.14 O 97.98 T 98.12]   B [P 99.06 R 99.02 F1 99.04]   E [P 97.50 R 97.90 F1 97.70]   EC [P 96.56 R 96.95 F1 96.76]
31.val      L 0.160    acc [B 96.21 E 96.25 O 97.03 T 96.35]   B [P 97.97 R 98.05 F1 98.01]   E [P 94.72 R 95.59 F1 95.15]   EC [P 93.47 R 94.33 F1 93.90]

32.train    L 0.075    acc [B 97.69 E 98.18 O 97.87 T 98.14]   B [P 99.13 R 98.96 F1 99.04]   E [P 97.61 R 97.94 F1 97.78]   EC [P 96.66 R 96.98 F1 96.82]
32.val      L 0.160    acc [B 96.06 E 96.23 O 96.54 T 96.27]   B [P 98.01 R 97.90 F1 97.95]   E [P 94.68 R 95.43 F1 95.06]   EC [P 93.43 R 94.18 F1 93.80]

33.train    L 0.074    acc [B 97.75 E 98.17 O 97.99 T 98.15]   B [P 99.07 R 99.02 F1 99.05]   E [P 97.56 R 97.99 F1 97.77]   EC [P 96.62 R 97.06 F1 96.84]
33.val      L 0.159    acc [B 96.17 E 96.32 O 97.00 T 96.41]   B [P 98.05 R 97.98 F1 98.02]   E [P 94.84 R 95.74 F1 95.29]   EC [P 93.62 R 94.50 F1 94.06]

34.train    L 0.072    acc [B 97.79 E 98.22 O 98.02 T 98.20]   B [P 99.12 R 99.03 F1 99.07]   E [P 97.67 R 98.01 F1 97.84]   EC [P 96.73 R 97.06 F1 96.90]
34.val      L 0.159    acc [B 96.24 E 96.25 O 96.96 T 96.34]   B [P 98.00 R 97.93 F1 97.97]   E [P 94.71 R 95.57 F1 95.14]   EC [P 93.54 R 94.39 F1 93.96]

35.train    L 0.072    acc [B 97.90 E 98.29 O 97.86 T 98.24]   B [P 99.09 R 99.12 F1 99.10]   E [P 97.69 R 98.13 F1 97.91]   EC [P 96.76 R 97.20 F1 96.98]
