data folder: data/ready/nerc/germeval/
embeddings: polyglot, de
epochs: 100
batch size: 8
initial learning rate: 0.001
l.r. decay rate: 0.05
byte lstm units: 64
word lstm units: 128
byte embedding dim: 50
byte lstm layers: 1
word lstm layers: 1
use byte embeddings: 1
use word embeddings: 1
use crf layer: 0

15.train    L 0.076    acc [B 80.29 E 81.61 O 99.39 T 97.74]   B [P 92.40 R 87.28 F1 89.77]   E [P 86.26 R 84.08 F1 85.16]   EC [P 80.60 R 78.55 F1 79.56]
15.val      L 0.115    acc [B 77.49 E 76.04 O 99.10 T 96.90]   B [P 89.73 R 84.97 F1 87.28]   E [P 82.03 R 80.89 F1 81.45]   EC [P 76.41 R 75.36 F1 75.88]

16.train    L 0.074    acc [B 80.14 E 81.76 O 99.44 T 97.79]   B [P 93.04 R 86.74 F1 89.78]   E [P 87.26 R 83.92 F1 85.56]   EC [P 81.82 R 78.68 F1 80.22]
16.val      L 0.115    acc [B 76.51 E 75.08 O 99.18 T 96.89]   B [P 90.88 R 83.81 F1 87.20]   E [P 83.30 R 80.22 F1 81.73]   EC [P 77.36 R 74.50 F1 75.90]

17.train    L 0.072    acc [B 80.69 E 82.20 O 99.42 T 97.82]   B [P 93.02 R 87.26 F1 90.05]   E [P 87.41 R 84.41 F1 85.88]   EC [P 81.91 R 79.09 F1 80.48]
17.val      L 0.115    acc [B 76.74 E 75.43 O 99.18 T 96.92]   B [P 90.69 R 84.18 F1 87.32]   E [P 83.01 R 80.37 F1 81.66]   EC [P 77.25 R 74.79 F1 76.00]

18.train    L 0.071    acc [B 81.95 E 83.47 O 99.35 T 97.88]   B [P 91.95 R 88.84 F1 90.37]   E [P 86.15 R 85.73 F1 85.94]   EC [P 80.64 R 80.25 F1 80.45]
18.val      L 0.113    acc [B 78.12 E 76.39 O 99.10 T 96.94]   B [P 89.35 R 86.24 F1 87.76]   E [P 81.59 R 81.90 F1 81.75]   EC [P 75.71 R 75.99 F1 75.85]

19.train    L 0.069    acc [B 80.83 E 82.73 O 99.49 T 97.93]   B [P 93.61 R 87.16 F1 90.27]   E [P 87.79 R 84.53 F1 86.13]   EC [P 82.50 R 79.44 F1 80.94]
19.val      L 0.112    acc [B 76.59 E 75.58 O 99.19 T 96.94]   B [P 90.95 R 84.22 F1 87.46]   E [P 83.11 R 80.44 F1 81.76]   EC [P 77.43 R 74.94 F1 76.17]

20.train    L 0.067    acc [B 81.83 E 83.26 O 99.49 T 97.98]   B [P 93.18 R 87.99 F1 90.51]   E [P 87.86 R 85.18 F1 86.50]   EC [P 82.75 R 80.22 F1 81.46]
20.val      L 0.115    acc [B 77.41 E 75.83 O 99.19 T 96.97]   B [P 90.27 R 84.63 F1 87.36]   E [P 83.20 R 80.93 F1 82.05]   EC [P 77.74 R 75.62 F1 76.66]

21.train    L 0.066    acc [B 81.15 E 83.01 O 99.55 T 98.01]   B [P 93.97 R 86.91 F1 90.30]   E [P 88.70 R 84.37 F1 86.48]   EC [P 83.90 R 79.81 F1 81.80]
21.val      L 0.117    acc [B 76.63 E 75.30 O 99.27 T 96.99]   B [P 91.24 R 83.40 F1 87.14]   E [P 83.88 R 79.77 F1 81.77]   EC [P 78.88 R 75.02 F1 76.90]

22.train    L 0.064    acc [B 82.26 E 84.35 O 99.48 T 98.07]   B [P 93.73 R 88.29 F1 90.93]   E [P 88.53 R 85.89 F1 87.19]   EC [P 83.44 R 80.95 F1 82.18]
22.val      L 0.115    acc [B 77.00 E 75.83 O 99.17 T 96.95]   B [P 90.96 R 84.63 F1 87.68]   E [P 83.56 R 81.00 F1 82.26]   EC [P 77.78 R 75.39 F1 76.57]

23.train    L 0.064    acc [B 82.77 E 84.73 O 99.44 T 98.07]   B [P 93.16 R 89.11 F1 91.09]   E [P 88.17 R 86.61 F1 87.38]   EC [P 82.93 R 81.46 F1 82.19]
23.val      L 0.116    acc [B 78.20 E 76.69 O 99.06 T 96.93]   B [P 89.56 R 85.38 F1 87.42]   E [P 82.47 R 81.79 F1 82.13]   EC [P 77.04 R 76.40 F1 76.72]

24.train    L 0.062    acc [B 82.49 E 84.54 O 99.54 T 98.15]   B [P 94.08 R 88.36 F1 91.13]   E [P 88.89 R 85.90 F1 87.37]   EC [P 84.04 R 81.22 F1 82.61]
24.val      L 0.115    acc [B 77.30 E 75.93 O 99.22 T 97.00]   B [P 90.86 R 84.41 F1 87.51]   E [P 83.67 R 80.85 F1 82.24]   EC [P 78.29 R 75.65 F1 76.95]

25.train    L 0.060    acc [B 82.53 E 84.45 O 99.57 T 98.17]   B [P 94.23 R 88.16 F1 91.09]   E [P 89.53 R 85.72 F1 87.58]   EC [P 84.77 R 81.16 F1 82.93]
25.val      L 0.116    acc [B 77.26 E 75.61 O 99.29 T 97.04]   B [P 91.45 R 84.37 F1 87.77]   E [P 84.13 R 80.70 F1 82.38]   EC [P 78.87 R 75.65 F1 77.23]

26.train    L 0.060    acc [B 83.93 E 85.89 O 99.42 T 98.17]   B [P 92.93 R 90.17 F1 91.53]   E [P 88.39 R 87.75 F1 88.07]   EC [P 83.25 R 82.65 F1 82.95]
26.val      L 0.117    acc [B 78.76 E 77.12 O 99.04 T 96.96]   B [P 89.41 R 86.16 F1 87.75]   E [P 82.12 R 82.42 F1 82.27]   EC [P 76.71 R 77.00 F1 76.86]

27.train    L 0.059    acc [B 82.67 E 85.00 O 99.58 T 98.22]   B [P 94.62 R 88.19 F1 91.30]   E [P 89.91 R 85.88 F1 87.85]   EC [P 85.26 R 81.43 F1 83.30]
27.val      L 0.117    acc [B 77.23 E 75.96 O 99.18 T 96.98]   B [P 91.12 R 84.07 F1 87.45]   E [P 83.66 R 80.22 F1 81.90]   EC [P 78.78 R 75.54 F1 77.13]

28.train    L 0.058    acc [B 83.97 E 86.14 O 99.47 T 98.23]   B [P 93.55 R 90.22 F1 91.85]   E [P 89.13 R 87.98 F1 88.55]   EC [P 83.85 R 82.77 F1 83.31]
28.val      L 0.117    acc [B 78.16 E 76.74 O 99.11 T 96.98]   B [P 90.40 R 85.94 F1 88.11]   E [P 82.79 R 82.39 F1 82.59]   EC [P 77.04 R 76.66 F1 76.85]

29.train    L 0.057    acc [B 83.68 E 85.84 O 99.53 T 98.26]   B [P 94.03 R 89.57 F1 91.74]   E [P 89.43 R 87.29 F1 88.35]   EC [P 84.50 R 82.48 F1 83.48]
29.val      L 0.118    acc [B 78.09 E 76.62 O 99.16 T 97.02]   B [P 90.66 R 85.68 F1 88.10]   E [P 83.34 R 81.75 F1 82.54]   EC [P 77.77 R 76.29 F1 77.02]

