data folder: data/ready/nerc/conll2012/
embeddings: glove, 6B.100d
epochs: 100
batch size: 8
initial learning rate: 0.001
l.r. decay rate: 0.05
byte lstm units: 64
word lstm units: 128
byte embedding dim: 50
byte lstm layers: 1
word lstm layers: 1
use byte embeddings: 0
use word embeddings: 1
use crf layer: 0

15.train    L 0.122    acc [B 83.01 E 82.58 O 98.89 T 96.65]   B [P 90.29 R 86.27 F1 88.24]   E [P 81.81 R 82.63 F1 82.22]   EC [P 79.70 R 80.50 F1 80.10]
15.val      L 0.161    acc [B 78.38 E 77.24 O 98.74 T 95.82]   B [P 88.41 R 82.82 F1 85.52]   E [P 79.00 R 79.01 F1 79.00]   EC [P 75.86 R 75.86 F1 75.86]

16.train    L 0.118    acc [B 83.93 E 83.59 O 98.86 T 96.77]   B [P 90.08 R 87.22 F1 88.63]   E [P 81.52 R 83.48 F1 82.49]   EC [P 79.45 R 81.35 F1 80.39]
16.val      L 0.156    acc [B 79.40 E 78.05 O 98.65 T 95.85]   B [P 88.11 R 83.81 F1 85.90]   E [P 78.02 R 79.60 F1 78.80]   EC [P 75.14 R 76.65 F1 75.88]

17.train    L 0.119    acc [B 83.82 E 83.40 O 98.86 T 96.74]   B [P 90.07 R 87.11 F1 88.57]   E [P 81.74 R 83.18 F1 82.46]   EC [P 79.69 R 81.09 F1 80.39]
17.val      L 0.158    acc [B 79.18 E 77.82 O 98.70 T 95.87]   B [P 88.11 R 83.63 F1 85.81]   E [P 78.79 R 79.24 F1 79.01]   EC [P 75.76 R 76.20 F1 75.98]

18.train    L 0.117    acc [B 83.27 E 83.32 O 98.93 T 96.79]   B [P 90.86 R 86.50 F1 88.63]   E [P 82.47 R 83.12 F1 82.80]   EC [P 80.39 R 81.02 F1 80.70]
18.val      L 0.157    acc [B 78.29 E 77.56 O 98.76 T 95.88]   B [P 88.85 R 82.78 F1 85.70]   E [P 79.80 R 79.22 F1 79.51]   EC [P 76.64 R 76.08 F1 76.36]

19.train    L 0.118    acc [B 83.38 E 83.17 O 98.89 T 96.73]   B [P 90.53 R 86.65 F1 88.55]   E [P 82.30 R 82.98 F1 82.64]   EC [P 80.22 R 80.89 F1 80.55]
19.val      L 0.158    acc [B 78.56 E 77.37 O 98.72 T 95.83]   B [P 88.60 R 82.97 F1 85.70]   E [P 79.25 R 78.85 F1 79.05]   EC [P 76.18 R 75.80 F1 75.99]

20.train    L 0.114    acc [B 83.90 E 83.69 O 98.95 T 96.85]   B [P 90.80 R 87.00 F1 88.86]   E [P 82.55 R 83.52 F1 83.03]   EC [P 80.54 R 81.49 F1 81.01]
20.val      L 0.156    acc [B 78.86 E 77.63 O 98.76 T 95.89]   B [P 88.77 R 83.26 F1 85.93]   E [P 79.37 R 79.24 F1 79.31]   EC [P 76.32 R 76.20 F1 76.26]

21.train    L 0.116    acc [B 83.82 E 83.98 O 98.85 T 96.81]   B [P 90.61 R 87.02 F1 88.77]   E [P 82.33 R 83.44 F1 82.88]   EC [P 80.26 R 81.34 F1 80.79]
21.val      L 0.157    acc [B 78.80 E 77.97 O 98.66 T 95.85]   B [P 88.48 R 83.30 F1 85.81]   E [P 79.04 R 79.25 F1 79.14]   EC [P 75.87 R 76.07 F1 75.97]

22.train    L 0.114    acc [B 84.52 E 84.51 O 98.82 T 96.86]   B [P 90.27 R 87.74 F1 88.99]   E [P 82.19 R 84.11 F1 83.14]   EC [P 80.11 R 81.99 F1 81.04]
22.val      L 0.156    acc [B 79.76 E 78.63 O 98.62 T 95.91]   B [P 88.15 R 84.33 F1 86.20]   E [P 78.87 R 80.19 F1 79.52]   EC [P 75.76 R 77.03 F1 76.39]

23.train    L 0.113    acc [B 84.54 E 84.23 O 98.92 T 96.91]   B [P 90.37 R 87.83 F1 89.08]   E [P 82.60 R 84.02 F1 83.30]   EC [P 80.43 R 81.81 F1 81.11]
23.val      L 0.156    acc [B 79.44 E 78.06 O 98.67 T 95.87]   B [P 87.63 R 83.91 F1 85.73]   E [P 78.80 R 79.64 F1 79.22]   EC [P 75.73 R 76.54 F1 76.13]

24.train    L 0.113    acc [B 84.79 E 85.06 O 98.77 T 96.89]   B [P 90.29 R 88.01 F1 89.13]   E [P 82.14 R 84.32 F1 83.22]   EC [P 80.05 R 82.17 F1 81.10]
24.val      L 0.155    acc [B 79.62 E 78.71 O 98.58 T 95.89]   B [P 88.24 R 84.05 F1 86.09]   E [P 78.77 R 79.87 F1 79.31]   EC [P 75.67 R 76.72 F1 76.19]

25.train    L 0.112    acc [B 85.02 E 85.04 O 98.83 T 96.94]   B [P 90.32 R 88.19 F1 89.24]   E [P 82.55 R 84.60 F1 83.56]   EC [P 80.45 R 82.45 F1 81.44]
25.val      L 0.155    acc [B 80.19 E 79.05 O 98.56 T 95.92]   B [P 87.57 R 84.70 F1 86.11]   E [P 78.52 R 80.55 F1 79.53]   EC [P 75.44 R 77.39 F1 76.40]

26.train    L 0.111    acc [B 84.89 E 85.12 O 98.84 T 96.96]   B [P 90.60 R 88.03 F1 89.30]   E [P 82.78 R 84.53 F1 83.65]   EC [P 80.69 R 82.41 F1 81.54]
26.val      L 0.154    acc [B 79.85 E 78.84 O 98.59 T 95.91]   B [P 87.83 R 84.43 F1 86.09]   E [P 78.91 R 80.53 F1 79.71]   EC [P 75.70 R 77.25 F1 76.46]

27.train    L 0.112    acc [B 84.90 E 85.42 O 98.76 T 96.93]   B [P 90.45 R 87.99 F1 89.20]   E [P 82.55 R 84.56 F1 83.54]   EC [P 80.48 R 82.44 F1 81.45]
27.val      L 0.154    acc [B 79.69 E 79.18 O 98.52 T 95.90]   B [P 88.28 R 84.10 F1 86.14]   E [P 78.77 R 79.98 F1 79.37]   EC [P 75.69 R 76.86 F1 76.27]

28.train    L 0.110    acc [B 84.95 E 85.52 O 98.77 T 96.95]   B [P 90.39 R 88.04 F1 89.20]   E [P 82.33 R 84.56 F1 83.43]   EC [P 80.30 R 82.48 F1 81.38]
28.val      L 0.154    acc [B 79.56 E 79.01 O 98.48 T 95.84]   B [P 88.10 R 84.13 F1 86.07]   E [P 78.42 R 80.14 F1 79.27]   EC [P 75.33 R 76.98 F1 76.15]

29.train    L 0.109    acc [B 84.31 E 84.67 O 98.93 T 96.97]   B [P 91.14 R 87.44 F1 89.25]   E [P 83.12 R 83.95 F1 83.54]   EC [P 81.11 R 81.91 F1 81.51]
